sensor01,sensor02,sensor03,sensor04,sensor05,sensor06,sensor07,sensor08,sensor09,sensor10,sensor11,sensor12,sensor13,sensor14,sensor15,sensor16,sensor17,sensor18,sensor19,sensor20,sensor21,sensor22,sensor23,sensor24,sensor25,sensor26,sensor27,sensor28,sensor29,sensor30,sensor31,sensor32,sensor33,sensor34,sensor35,sensor36,sensor37,sensor38,sensor39,sensor40,sensor41,sensor42,sensor43,sensor44,sensor45,sensor46,sensor47,sensor48,sensor49,sensor50,sensor51,sensor52,sensor53,sensor54,sensor55,sensor56,sensor57,sensor58,sensor59,sensor60,sensor61,sensor62,sensor63,testResult,status
3499.371429,1886.12381,3413.085714,2031.371429,580.866667,257.228571,549.352381,266.838095,-1948.628571,-1128.87619,-1879.914286,-1172.628571,-288.133333,-171.771429,-291.647619,-215.161905,0.268981,4.529191,0.180522,3889,3090.25,2366.5,809.25,433.5,205.5,201,84.5,7612.669841,7458.247619,7602.219841,7755.87619,-10.560317,-10.475397,-10.496825,-5.301587,1519.645768,-141.633333,832.806899,-10.652381,1491.692103,-196.47619,880.720639,-5.195238,157.921303,2.219048,86.126934,2.961905,158.779557,-1.742857,95.282155,5.561905,17.889442,14.843804,14.640467,14.383416,20.4,22.4,30.4,32.4,1.306029,3.095528,2.636867,4.263892,ITM,Fail
3501.47619,1165.190476,3357.857143,1398.104762,541.371429,238.07619,536.342857,227.542857,-1701.52381,-694.809524,-1853.142857,-929.895238,-344.628571,-267.92381,-294.657143,-223.457143,0.273775,4.000636,0.180163,4269.75,4205.25,2216.75,2424,407,319.25,214,275.75,7662.877778,7111.32619,7641.401587,7367.524603,-8.863492,-9.17619,-9.297619,-4.339683,1444.813478,-130.304762,548.517052,27.357143,1484.988024,-162.6,618.530647,12.795238,155.415882,5.447619,72.539493,6.704762,154.414041,1.933333,78.643286,4.509524,19.758685,17.888811,16.419974,12.576493,20.4,6.2,14.4,32.4,1.236551,3.338076,2.875962,3.401537,ITM,Fail
844.419048,3101.238095,553.542857,3078.514286,152.742857,547.333333,65.828571,545.714286,-650.580952,-1830.761905,-609.457143,-1956.485714,-194.257143,-250.666667,-87.171429,-270.285714,0.228795,3.722358,0.150294,1666.25,5087.75,2560.25,1329,274.25,531.25,261.25,213.25,7402.638889,7671.002381,7374.384127,7940.056349,-4.457143,-12.343651,-4.142857,-9.550794,345.346656,25.9,1384.298682,-42.885714,340.388914,-1.757143,1409.346562,-39.7,51.383976,0.695238,141.349885,4.714286,48.926961,2.828571,140.409049,5.509524,22.949952,20.458029,13.366542,12.1126,6.2,14.4,20.4,10.4,1.516922,3.184791,2.897895,5.091422,ITM,Fail
2094.057143,2367.809524,2892.266667,2277.704762,357.266667,324.171429,582.266667,321.695238,-2332.942857,-1415.190476,-1973.733333,-1136.295238,-177.733333,-196.828571,-256.733333,-110.304762,0.604859,4.335402,0.155285,5303.25,4955.5,1679.5,2234,499.25,267,196,89.75,6279.746032,8169.869048,8070.895238,9194.766667,-28.661111,-6.395238,-13.396032,5.428571,1473.818457,151.690476,1131.757319,-364.942857,1480.395368,-351.528571,1167.961898,-459.909524,93.957346,-3.747619,106.437932,3.314286,145.106636,-4.733333,102.787094,-15.304762,21.414892,16.836421,13.239865,13.040731,3.2,20.4,24.4,1.2,1.546027,3.197617,3.065165,6.88257,ITM,Fail
3069.2,2645.980952,3050.27619,3311.47619,504.209524,331.333333,474.438095,360.885714,-1606.8,-1166.019048,-1950.72381,-2751.52381,-270.790476,-245.666667,-311.561905,-194.114286,0.292706,4.997678,0.185136,5783,4014,2255,1669.75,573.75,302,193,179,8071.1,7765.796825,7532.044444,8541.804762,-6.797619,-6.072222,-12.686508,-14.421429,1301.884656,-104.37619,1063.331627,-208.366667,1482.388186,-107.380952,1803.540845,-764.009524,135.194973,2.752381,115.943299,3.933333,142.835781,3.733333,140.808135,8.371429,19.815677,19.709559,16.2835,12.19983,3.2,5.2,20.4,6.2,3.249123,3.19284,3.244206,3.811517,ITM,Fail
1340.914286,3410.552381,2077.12381,3430.419048,225.619048,565.561905,266.733333,544.495238,-801.085714,-1987.447619,-1169.87619,-1963.580952,-197.380952,-241.438095,-222.266667,-241.504762,0.288267,4.255364,0.180149,1449,4593,2168.75,839.5,203,426.5,154.25,178.5,7626.980952,7745.784921,7647.38254,8085.09127,-4.86746,-13.538095,-6.699206,-9.688095,540.385974,45.580952,1543.555373,-224.871429,874.716916,-74.842857,1533.738053,-261.538095,70.150023,4.209524,152.637448,7.328571,98.658747,5.719048,154.011885,6.842857,23.096393,21.621485,17.515608,15.47878,22.4,6.2,20.4,26.4,1.554863,3.55001,2.56307,5.217036,ITM,Fail
3357.142857,2043.352381,3391.695238,2717,521.657143,283.933333,516.266667,326.32381,-2226.857143,-930.647619,-1808.304762,-1340,-256.342857,-220.066667,-301.733333,-254.67619,0.370063,4.6959,0.249087,5430.25,3986.5,2636,976,569,254,165.25,146.75,7579.455556,7772.563492,7520.404762,8022.292857,-14.949206,-8.131746,-11.710317,-4.905556,1617.391438,-204.871429,791.757403,-154.114286,1486.948637,-79.519048,1157.206872,-181.409524,149.039573,-0.085714,95.510754,0.261905,154.820234,4.661905,125.532739,4.857143,21.520016,14.773729,13.44449,10.912606,20.4,22.4,15.2,6.2,1.571593,2.926761,3.340226,4.098809,ITM,Fail
3425.238095,2514.704762,3438.885714,2392.742857,546.057143,321.552381,552.780952,271.72381,-1978.761905,-1247.295238,-1900.114286,-1430.257143,-303.942857,-257.447619,-283.219048,-199.27619,0.273969,4.866988,0.177579,4256.25,4150.5,1838.25,981.5,382.5,284.75,167.75,167,7589.022222,7673.496825,7524.770635,8086.900794,-12.83254,-7.065873,-12.081746,-5.334127,1559.859986,-144.057143,985.221094,-154.42381,1516.862169,-195.480952,1115.199122,-229.685714,155.404589,-2.361905,111.523806,3.690476,159.782009,-4.180952,108.860561,4.966667,17.782064,17.036497,13.120986,12.692869,20.4,30.4,26.4,22.4,3.233643,2.898761,2.929535,6.01774,ITM,Fail
1581.742857,3649.838095,1161,3613.933333,223.971429,550.828571,180.638095,595.380952,-959.257143,-2167.161905,-891,-2212.066667,-164.028571,-251.171429,-156.361905,-220.619048,0.281898,4.35556,0.185172,1604.5,4921.5,1939.75,1086.75,245,421.25,116.5,233,7494.861111,7875.497619,7388.657937,8206.060317,-7.812698,-12.599206,-6.777778,-8.54127,755.971987,86.047619,1633.209234,-284.361905,596.712233,15.904762,1628.405387,-339.042857,85.564385,0.819048,159.008359,6.171429,69.236873,3.638095,159.132075,5.671429,26.602684,20.204333,19.31979,13.067233,6.2,20.4,22.4,24.4,1.853159,3.576376,2.68658,4.189491,ITM,Fail
2711.085714,3704.514286,2930.342857,3657.857143,322.142857,520.352381,338.228571,497.295238,-1644.914286,-2084.485714,-2027.657143,-2210.142857,-228.857143,-279.647619,-227.771429,-292.704762,0.288689,5.26025,0.171408,3034.5,5754.75,2088,1046.25,281.5,409,202.5,216.25,7951.700794,7615.319841,7883.595238,8170.455556,-8.614286,-14.17381,-11.321429,-11.779365,1279.550791,-99.042857,1643.14692,-174.985714,1450.383961,-183.261905,1710.870865,-246.380952,119.578313,5,161.228771,4.252381,129.894737,8.161905,160.238581,5.6,17.401305,14.325728,13.416747,11.147,20.4,28.4,24.4,12.4,1.438527,2.805387,2.64893,6.007096,ITM,Fail
1615,1504.314286,1622.847619,2205.114286,252.285714,260.866667,350.695238,268.771429,-2902,-1498.685714,-2292.152381,-2209.885714,-71.714286,-75.133333,-77.304762,-125.228571,1.184876,3.403041,0.238738,3848.25,4494.5,2312.75,1842.25,317.5,245.75,203.5,89.75,6368.724603,9473.965873,7874.998413,10316.24444,-36.410317,7.453175,-22.397619,21.928571,1253.789723,424.266667,1055.217678,-34.828571,964.645808,51.257143,1405.04188,313.780952,66.590779,-12.761905,72.962537,-9.395238,85.329141,-17.414286,95.445215,-15.685714,15.700036,14.025288,11.379724,11.115448,22.4,3.2,14.4,20.4,1.221555,2.580613,2.204242,5.433207,ITM,Fail
1985.209524,1340.638095,3230.304762,1384.847619,417.771429,198.066667,529.428571,214.380952,-2700.790476,-1023.361905,-2345.695238,-1168.152381,-163.228571,-118.933333,-200.571429,-61.619048,0.585161,3.991664,0.304394,4593.75,4182.25,2074.5,1553,392.25,186.75,234.5,63,6253.211111,7789.665873,7922.724603,8849.331746,-29.496032,-7.530952,-15.544444,6.679365,1533.26929,419.657143,653.836825,-56.042857,1580.523664,-230.266667,907.785121,32.480952,117.370483,-21.980952,66.423242,0.838095,146.801353,-5.62381,65.707839,-19.814286,24.742205,21.130138,19.387784,17.755419,3.2,22.4,20.4,6.2,1.452441,3.821735,2.556117,3.548646,ITM,Fail
1615,1504.314286,1622.847619,2205.114286,252.285714,260.866667,350.695238,268.771429,-2902,-1498.685714,-2292.152381,-2209.885714,-71.714286,-75.133333,-77.304762,-125.228571,1.184876,3.403041,0.238738,3848.25,4494.5,2312.75,1842.25,317.5,245.75,203.5,89.75,6368.724603,9473.965873,7874.998413,10316.24444,-36.410317,7.453175,-22.397619,21.928571,1253.789723,424.266667,1055.217678,-34.828571,964.645808,51.257143,1405.04188,313.780952,66.590779,-12.761905,72.962537,-9.395238,85.329141,-17.414286,95.445215,-15.685714,15.700036,14.025288,11.379724,11.115448,22.4,3.2,14.4,20.4,1.221555,2.580613,2.204242,5.433207,ITM,Fail
3165.704762,1028.87619,3175.504762,2522.828571,472.942857,212.533333,463.171429,320.352381,-2009.295238,-728.12381,-1898.495238,-2017.171429,-279.057143,-142.466667,-272.828571,-211.647619,0.324254,4.380618,0.212481,3812.75,4353.5,2137,1272.5,358,233,229.5,212.25,8026.2,7150.459524,7880.721429,7813.28254,-9.55873,-8.724603,-11.935714,-11.973016,1521.864872,-145.466667,463.224399,52.319048,1505.399434,-54.938095,1345.953698,-139.838095,139.431142,8.338095,57.598659,2.409524,139.122689,2.171429,118.043686,4.390476,22.640256,16.018104,15.45041,14.79722,22.4,26.4,5.2,6.2,1.787064,3.354526,2.935305,6.922483,ITM,Fail
3269.190476,1908.057143,3193.142857,2599.619048,518.980952,279.561905,566.495238,336.12381,-2160.809524,-1150.942857,-2251.857143,-1546.380952,-224.019048,-188.438095,-195.504762,-126.87619,0.498563,4.901505,0.324433,4562.75,4891.5,1559.5,2320,459.25,247.75,219.75,93.75,7937.429365,7651.505556,7711.947619,8861.892857,-11.28254,-10.699206,-16.014286,-10.815873,1495.67028,-377.638095,923.70024,-40.957143,1535.421814,-180.009524,1384.561075,-713.842857,146.797866,-6.828571,93.577698,0.695238,147.449324,-11.347619,113.728014,-18.371429,23.896628,19.945251,19.785051,19.418459,22.4,3.2,20.4,30.4,1.596308,3.995787,2.922888,4.62251,ITM,Fail
3192.714286,1237.961905,3216.542857,2788.904762,505.571429,212.457143,495.266667,290.914286,-1519.285714,-656.038095,-1654.457143,-1868.095238,-342.428571,-180.542857,-338.733333,-236.085714,0.257068,4.402951,0.169762,4337,3729.25,1959.75,814.75,436.25,177.5,167.25,154.25,7711.066667,7424.811905,7557.10873,7948.812698,-7.474603,-7.40873,-9.249206,-9.99127,1320.38451,-158.77619,489.472795,1.490476,1360.435581,-136.947619,1351.196643,-193.419048,152.555102,2.304762,67.068309,2.752381,154.452684,3.085714,123.161503,10.304762,24.152253,21.349164,16.024414,13.791821,14.4,20.4,18.4,5.2,1.548237,3.677247,2.688856,5.236913,ITM,Fail
3283.904762,890.247619,3226.819048,2836.838095,509.857143,183.904762,529.790476,307.466667,-1690.095238,-514.752381,-2131.180952,-1947.161905,-261.142857,-174.095238,-275.209524,-215.533333,0.279997,4.37609,0.177467,4471,4179.25,2083.75,723.75,460.75,248.5,172,125.5,7946.892857,7440.048413,7905.037302,8275.005556,-7.12619,-7.013492,-12.628571,-9.310317,1416.818835,-221.842857,364.02052,-27.295238,1621.088249,-273.204762,1395.128038,-292.414286,148.33142,1.92381,60.693406,4.390476,150.474649,4.590476,125.503338,2.728571,19.933604,16.813418,15.688984,14.395665,5.2,13.2,20.4,3.2,1.387314,3.5367,2.774044,6.0506,ITM,Fail
2534.495238,3212.171429,2410.066667,3038.27619,285.485714,512.771429,278.933333,515.695238,-1134.504762,-1972.828571,-1046.933333,-2497.72381,-278.514286,-287.228571,-303.066667,-317.304762,0.427331,4.484842,0.274967,2830.75,5881,1688.75,1154,279,591,89.75,171.25,8029.364286,7166.535714,7697.974603,7570.953175,-3.401587,-17.733333,-3.575397,-19.852381,1014.814031,-243.271429,1524.083595,41.490476,914.567861,-231.957143,1747.144059,-50.1,112.700472,4.047619,144.923447,1.619048,110.455208,5.066667,153.073024,5.833333,18.811027,17.886989,14.058546,11.971632,20.4,22.4,6.2,5.2,1.378431,3.179264,2.941973,4.626216,ITM,Fail
2033.847619,3403.352381,2084.619048,3208.761905,290.533333,602.552381,278.628571,578.2,-1146.152381,-2168.647619,-1294.380952,-2471.238095,-163.466667,-230.447619,-204.371429,-172.8,0.457637,4.387674,0.300542,2419.75,5103,1912.5,1077.75,247.75,397,120.5,177.75,7739.430952,7301.788889,7405.793651,7885.828571,-4.833333,-20.21746,-7.496825,-20.17619,857.265824,-44.661905,1605.901394,32.190476,927.337309,-118.519048,1629.482755,-158.290476,91.581297,1.647619,150.978033,5.47619,99.601911,0.795238,142.795677,1.547619,18.658493,16.753387,16.447745,14.992916,20.4,6.2,22.4,28.4,1.33112,3.322115,2.727888,5.286982,ITM,Fail
2427.847619,3165.247619,2081.257143,3053.828571,309.333333,522.104762,288.771429,512.866667,-1310.152381,-1845.752381,-1121.742857,-2046.171429,-225.666667,-246.895238,-220.228571,-285.133333,0.417891,4.337318,0.287287,2635.5,4727.75,1733.75,562.75,258.25,451.5,100.75,110,7676.380952,7532.942063,7546.759524,7929.842063,-8.494444,-16.119048,-6.755556,-13.530952,1083.655659,-62.480952,1496.263832,-69.433333,864.813045,-81.595238,1536.148252,-78.347619,110.142947,3.309524,143.411042,3.561905,98.702572,3.157143,145.044452,5.552381,17.715325,16.400088,13.539042,13.145112,22.4,20.4,6.2,26.4,1.190725,2.941201,2.372042,4.800689,ITM,Fail
3113.580952,1822.6,3161.447619,2713.247619,522.285714,257.257143,483.095238,288.47619,-1844.419048,-940.4,-1799.552381,-2135.752381,-314.714286,-202.742857,-331.904762,-206.52381,0.421041,4.423952,0.286489,4090.75,3716.25,2326.75,796,381,241,225.75,180.25,7675.503175,7472.176984,7206.516667,8206.411111,-11.062698,-7.769048,-13.333333,-13.697619,1439.796848,-16.419048,710.028202,-18.4,1431.287928,-48.790476,1481.424989,-351.052381,144.631038,2.828571,85.921293,0.47619,146.549575,3.009524,119.138562,10.47619,19.546342,17.478682,16.793254,14.884295,20.4,5.2,14.4,3.2,1.226441,3.388025,2.554831,3.291222,ITM,Fail
3198.190476,3273.704762,2962.209524,3260.685714,351.695238,519.980952,344.047619,562.8,-2203.809524,-1682.295238,-1723.790476,-1774.314286,-218.304762,-282.019048,-213.952381,-278.2,0.309654,5.065848,0.198318,3834.5,4034.75,1731.25,773,351.25,422.75,102,89.75,7924.363492,7638.197619,7870.148413,7796.413492,-11.285714,-12.297619,-9.045238,-8.015873,1594.417531,-287.514286,1347.160472,-77.090476,1341.989873,-205.52381,1423.834174,-64.161905,140.923624,3.333333,148.942317,2.219048,130.413976,3.942857,150.216672,5.509524,20.607294,19.800636,18.003488,12.790955,14.4,20.4,30.4,6.2,1.366682,3.327522,2.682098,5.240408,ITM,Fail
1532.409524,2917.609524,1742.361905,3037.514286,248.914286,482.657143,280.133333,459.819048,-635.590476,-2154.390476,-710.638095,-2188.485714,-192.085714,-232.342857,-210.866667,-241.180952,0.750146,3.904041,0.214489,2493.75,3705,2260.75,1470.25,234.5,437.25,93.75,203.5,8211.597619,7001.603968,8008.268254,7359.435714,8.038889,-26.243651,6.735714,-22.659524,591.468109,-276.871429,1571.351872,413.561905,667.010119,-248.980952,1583.256719,374.066667,79.476753,-2.22381,130.278053,5.62381,90.147365,0.4,131.963595,12.72381,15.953269,15.604166,14.868192,13.765405,20.4,26.4,6.2,22.4,2.529336,2.782693,2.641133,5.1793,ITM,Fail
524.504762,661.380952,763.704762,785.152381,41.561905,68.952381,51.266667,73.295238,-803.495238,-434.619048,-773.295238,-499.847619,-83.438095,-62.047619,-89.733333,-64.704762,0.392262,1.353551,0.146887,1354.25,796.75,684.25,484.5,78.25,72,78,49.25,7367.195238,7430.020635,7305.616667,7520.288095,-11.338095,2.303968,-12.938095,4.684921,525.097767,294.414286,240.285469,-52.142857,546.384453,306.619048,267.646774,-40.77619,24.667463,4.547619,28.484409,-3.047619,27.776867,4.838095,29.633261,-4.866667,4.689511,2.769079,2.302864,2.071406,2.2,42.4,30.4,34.4,0.814304,0.533625,0.802849,4.451008,ITM,Fail
744.914286,577.561905,741.752381,538.438095,62.314286,56.361905,78.838095,69.847619,-310.085714,-883.438095,-361.247619,-712.561905,-68.685714,-62.638095,-85.161905,-57.152381,0.339849,1.499412,0.178669,976.5,698.75,615.5,512.25,75,69,75.25,58,7464.105556,7491.073016,7347.885714,7644.284921,4.438889,-13.999206,2.842063,-11.361905,238.487878,-66.161905,529.783614,238.157143,280.979509,-84.604762,484.645771,229.357143,29.210211,-1.685714,24.387427,3.12381,33.765579,1.561905,25.404978,2.438095,5.287549,2.893623,2.837327,2.765728,2.2,22.4,18.4,30.4,1.026117,0.583236,0.968438,6.787131,ITM,Fail
2549.342857,3478.761905,1960.47619,2525.847619,297.885714,539.47619,268.085714,571.47619,-1482.657143,-2491.238095,-1325.52381,-1447.152381,-171.114286,-193.52381,-176.914286,-159.52381,0.525037,4.708799,0.295921,4829.5,4687.25,2095.25,2494.5,291.25,402.5,222.75,106.25,6205.840476,7809.253968,7883.546825,8877.1,-15.539683,-21.774603,-6.075397,1.861111,1219.585879,-509.3,1733.466839,-259.052381,890.609487,-226.333333,1218.709599,-247.947619,115.640228,1.219048,153.558148,-0.133333,91.57431,1.014286,127.285875,-30.033333,23.874576,21.589508,17.14151,16.517399,3.2,20.4,22.4,14.4,1.879297,3.71878,3.168393,6.380742,ITM,Fail
461.047619,410.304762,623.847619,334.895238,77.209524,56.790476,76.247619,83.447619,-459.952381,-537.695238,-488.152381,-609.104762,-77.790476,-65.209524,-58.752381,-83.552381,0.117038,1.601572,0.070217,842.75,699.5,809,705.25,101.75,88.25,100,84,7502.22381,7722.413492,7377.888889,7831.63254,-4.149206,-6.836508,-5.179365,-4.110317,251.805751,82.695238,322.860515,172.32381,253.227675,30.395238,303.324588,164.880952,30.386737,1.138095,28.226864,0.533333,31.198219,1.352381,29.940795,1.214286,3.147264,2.626461,2.31488,2.276743,41.6,20.8,21.2,37.6,1.119484,0.416998,1.224159,6.78637,Brake,Fail
475.857143,400.314286,686.485714,325.409524,66.371429,77.447619,61.447619,59.057143,-541.142857,-554.685714,-498.514286,-577.590476,-74.628571,-71.552381,-80.552381,-74.942857,0.22152,1.534905,0.164371,870.75,883.5,971.5,272.25,98,92.5,94.5,88.5,7388.880952,7537.855556,7134.831746,7578.711905,-5.165079,-7.156349,-6.292063,-3.933333,271.033319,67.428571,319.259609,170.57619,290.392157,32.890476,292.421633,162.628571,29.669051,1.504762,26.995908,0.461905,30.886355,1.895238,28.551173,0.985714,4.651685,2.388455,2.205519,2.125414,41.6,29.6,36,20.4,1.076378,0.477656,1.29414,4.918431,Brake,Fail
435.142857,438.285714,614.904762,333.247619,78.104762,72.780952,92.361905,66.142857,-478.857143,-457.714286,-576.095238,-590.752381,-77.895238,-83.219048,-72.638095,-64.857143,0.141368,1.639422,0.08867,1080.25,691.25,638.75,791.75,93.25,108,110.5,96,7377.746825,7639.684921,7228.793651,7723.51746,-4.769841,-3.581746,-5.189683,-0.734127,271.051303,106.109524,220.990465,61.195238,275.019682,53.757143,233.770441,93.647619,31.247304,0.771429,31.695136,0.538095,35.091117,1.77619,32.092439,1.142857,4.11066,3.936342,2.880277,2.104233,20.8,41.6,21.2,9,1.11433,0.537236,0.926948,4.999613,Brake,Fail
968.895238,456.590476,890.228571,338.257143,75.771429,71.342857,91.866667,69.590476,-999.104762,-585.409524,-810.771429,-586.742857,-79.228571,-75.657143,-78.133333,-78.409524,0.813082,1.599135,0.260374,3449,3414.25,4599.25,3604.5,99.25,81.5,88.25,76.25,8683.99127,8479.407937,8506.55,8597.509524,-10.831746,-6.934127,-7.648413,-4.084127,589.254556,56.142857,345.626521,209.704762,471.815207,40.338095,315.195623,173.219048,35.835953,-4.085714,30.84684,2.342857,36.705956,0.4,30.369078,2.133333,3.316182,3.22218,3.08894,2.983461,39.6,40.4,41.6,1.2,0.792052,0.54029,1.105248,3.98298,Brake,Fail
384.314286,521.628571,608.895238,580.647619,94.87619,91.52381,115.590476,93.961905,-715.685714,-740.371429,-681.104762,-850.352381,-142.12381,-105.47619,-105.409524,-113.038095,0.289923,2.124237,0.19409,2162.5,1485.75,1425.75,1541.25,122.25,93.75,133.75,97.25,9475.09127,9504.949206,9435.969048,9386.384127,-2.488095,-8.004762,-3.228571,-7.744444,276.85812,59.195238,410.383444,133.580952,290.360061,30.238095,418.391101,115.580952,45.122035,0.533333,39.636006,-0.752381,48.753544,-0.519048,40.246405,1.295238,8.402343,7.18028,5.508812,3.331863,31.2,40.4,40,10.8,1.344607,1.006375,1.090887,3.869895,Brake,Fail
950.466667,1062.07619,830.038095,1141.161905,231.733333,279.295238,251.514286,290.980952,-1356.533333,-1067.92381,-1217.961905,-985.838095,-261.266667,-276.704762,-249.485714,-270.019048,0.280316,4.395169,0.196106,1403.5,1354.5,1407.75,782.5,252.25,247.5,212.5,235.75,9798.501587,10167.39206,9516.688095,10159.39683,-11.67619,-6.515873,-11.786508,-6.223016,631.307359,283.02381,501.877736,87,562.351779,204.52381,508.411652,102.638095,94.558587,6.252381,107.508294,1.609524,94.483374,5,111.455371,5.552381,21.800201,12.698769,12.323308,11.999237,36.4,44.4,36,30.4,1.399734,2.851012,1.704432,3.177886,Brake,Fail
4837.2,5767.32381,6954.266667,4802.971429,1846.019048,1860.514286,1923.752381,1987.390476,-6541.8,-5488.67619,-6491.733333,-6060.028571,-1961.980952,-1915.485714,-1884.247619,-1756.609524,0.05799,58.618902,0.041976,13881.75,13284.75,13235.75,12648,3744,3744,3728,3784,8827.464286,8786.726984,8978.466667,8760.262698,-1.675397,-11.85873,-2.315079,-29.657143,3418.13019,327.061905,3127.726565,-65.566667,2977.945976,95.590476,3126.150477,228.695238,1216.389945,9.27619,1259.256645,26.638095,1308.864523,8.4,1200.200328,30.109524,161.401234,137.530199,135.678719,135.641009,36.8,30.8,28.8,38,8.996908,37.09738,47.346933,11.268743,SOS,Fail
5823.666667,5826.47619,6911.914286,4075.952381,1912.561905,1943.761905,1880.314286,1788.47619,-6836.333333,-7075.52381,-6520.085714,-6947.047619,-1895.438095,-1768.238095,-1863.685714,-1859.52381,3.142151,20.272698,0.530757,13961.25,13736.25,14257,14010.5,3680,3720,3688,3648,9368.835714,8597.73254,9076.30873,9658.91746,-1.630159,-17.969841,1.347619,9.210317,3591.417183,-39.428571,3656.915696,-163.5,4359.786318,603.880952,3430.162806,99.952381,765.171496,6.319048,836.155912,6.057143,796.410086,2.17619,793.700245,-26.271429,104.592906,103.524312,102.726512,100.712354,26.8,14,29.6,6.4,38.598516,24.261226,43.386311,59.727501,SOS,Fail
4179.295238,3614.733333,3652.342857,3423.057143,74.019048,64.495238,76.4,71.780952,-3706.704762,-3157.266667,-3120.657143,-3112.942857,-64.980952,-70.504762,-107.6,-68.219048,3.669036,3.758486,2.526896,4300.25,4596.25,4339.25,4313,105.5,80.5,84,62.25,4188.489683,4615.729365,4812.099206,5025.860317,-71.977778,-64.018254,-64.366667,-62.59127,2416.024058,67.214286,2107.947547,96.3,2105.76235,62.557143,2068.778468,67.642857,29.498025,-3.342857,28.804581,-1.066667,32.829974,-0.933333,27.872428,-0.790476,5.173809,5.068365,4.234072,3.732185,1.2,1.6,2.6,2.8,1.03312,0.796763,1.190058,8.461068,Velocity Type I,Fail
3144.733333,3482.971429,3281.038095,3089.066667,59.952381,51.657143,77.942857,66.895238,-2735.266667,-1997.028571,-2668.961905,-1642.933333,-83.047619,-70.342857,-69.057143,-63.104762,2.942048,3.107241,2.018169,3569.75,3701.25,4631.75,3653,128.25,102,110.25,125.25,2154.849206,3296.377778,3232.459524,2637.812698,-47.764286,-59.91746,-54.109524,-56.144444,1659.274494,-45.585714,2021.896005,52.695238,1840.285537,144.104762,1930.985127,-121.328571,29.533701,-1.047619,29.873783,-2.357143,32.305609,0.590476,31.297043,-3.071429,15.663041,10.444692,9.754499,6.958075,1.6,5.6,2.6,1.2,0.90914,1.819731,1.443889,10.6804,Velocity Type I,Fail
2936.752381,3055.428571,3047.580952,2899.571429,63.8,59.619048,68.92381,59.066667,-2478.247619,-2784.571429,-2466.419048,-2519.428571,-62.2,-54.380952,-70.07619,-71.933333,3.021973,3.123087,2.113024,1214.25,939,1203.75,635,73.75,66.75,64.75,45.25,4476.734127,4563.67619,4438.511111,4683.392857,-51.236508,-54.966667,-51.643651,-51.631746,1655.758268,143.995238,1793.222455,99.766667,1643.143623,89.819048,1764.278339,78.328571,25.219554,-1.247619,21.360289,-0.980952,27.913093,1.847619,23.502313,-0.390476,3.102644,2.422665,2.360248,2.215397,6.2,28,20.4,36,0.994808,0.411996,1.259129,6.274548,Velocity Type I,Fail
2242.447619,2397.161905,2391.27619,2252.838095,65.980952,60.542857,54.704762,56.542857,-1745.552381,-2045.838095,-1721.72381,-1888.161905,-56.019048,-62.457143,-72.295238,-59.457143,2.240287,2.383534,1.567399,1212.25,793.25,1230,398.75,73.75,64.5,73.5,61,5337.977778,5420.011111,5144.253968,5407.88254,-37.455556,-41.851587,-38.349206,-39.494444,1253.940137,97.333333,1402.07067,86.3,1251.304319,58.542857,1380.164801,98.433333,23.76614,-1.019048,23.290707,0.314286,27.266509,1.209524,25.40321,0.166667,1.831368,1.811786,1.766219,1.689179,6.2,36,20.8,21.2,0.842409,0.303447,0.976305,4.594762,Velocity Type I,Fail
4179.295238,3614.733333,3652.342857,3423.057143,74.019048,64.495238,76.4,71.780952,-3706.704762,-3157.266667,-3120.657143,-3112.942857,-64.980952,-70.504762,-107.6,-68.219048,3.669036,3.758486,2.526896,4300.25,4596.25,4339.25,4313,105.5,80.5,84,62.25,4188.489683,4615.729365,4812.099206,5025.860317,-71.977778,-64.018254,-64.366667,-62.59127,2416.024058,67.214286,2107.947547,96.3,2105.76235,62.557143,2068.778468,67.642857,29.498025,-3.342857,28.804581,-1.066667,32.829974,-0.933333,27.872428,-0.790476,5.173809,5.068365,4.234072,3.732185,1.2,1.6,2.6,2.8,1.03312,0.796763,1.190058,8.461068,Velocity Type I,Fail
2415.885714,2250.495238,2379.857143,2290.866667,59.638095,77.67619,87.657143,65.438095,-2021.114286,-1973.504762,-1994.142857,-1813.133333,-74.361905,-88.32381,-76.342857,-82.561905,2.382707,2.57533,1.628987,4785,4127.75,4278.75,4756,84,78.5,85.25,50.5,4881.271429,6063.513492,6368.405556,6795.475397,-42.780159,-42.056349,-42.029365,-39.734921,1458.011304,173.319048,1429.819959,211.3,1372.448737,80.671429,1421.786844,135.090476,28.575298,0.638095,27.495687,0.4,33.113726,1.304762,28.802473,0.066667,5.371463,4.822433,4.652681,4.510702,10.8,0.4,1.6,0.8,3.171821,0.910242,2.886457,19.939983,Velocity Type I,Fail
